PRICE,BEDROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST
720000,4,2.0,617,237,2000.0,31900
301000,3,1.0,478,94,1993.0,14100
1170000,4,4.0,791,124,1948.0,6200
975000,3,2.0,455,140,1967.0,16800
470000,3,1.0,729,103,1963.0,7700
1345000,5,7.0,1011,216,1927.0,12700
1350000,4,6.0,2019,343,1998.0,20500
973000,3,2.0,362,214,2005.0,6500
695000,3,2.0,20113,132,2000.0,39400
355000,4,2.0,530,170,2008.0,24200
1250000,3,1.0,584,217,1998.0,3400
450000,7,2.0,132464,576,2009.0,26900
485000,4,2.0,600,200,1997.0,14500
445000,4,2.0,609,156,2001.0,15000
345000,3,1.0,462,111,1994.0,19600
505000,4,2.0,601,226,2007.0,27900
687000,4,2.0,525,182,1989.0,11600
190000,2,1.0,693,68,1953.0,32600
1130000,4,3.0,552,440,2011.0,22300
400000,3,1.0,700,132,1981.0,18500
995000,4,2.0,593,319,2012.0,28000
1771000,4,2.0,835,225,1954.0,7100
625000,4,2.0,682,238,2003.0,37000
293000,3,2.0,728,167,1977.0,44000
2150000,4,4.0,1277,373,1997.0,4600
440000,4,2.0,621,201,2002.0,27800
1700000,3,3.0,506,353,2011.0,13500
970000,4,4.0,423,139,1992.0,8000
500000,4,2.0,613,225,2003.0,17800
577500,4,2.0,683,113,1972.0,20600
310000,3,2.0,624,128,1994.0,14700
547000,4,2.0,450,261,2001.0,16800
1435000,4,2.0,312,238,2012.0,7000
800000,4,3.0,712,259,1996.0,16200
512000,4,2.0,614,202,2004.0,15000
303000,3,1.0,692,123,1970.0,12300
1700000,4,2.0,483,284,2009.0,4600
455000,4,5.0,1502,146,1953.0,18300
580000,3,2.0,409,148,2010.0,12800
196000,3,2.0,225,105,2016.0,43200
405000,3,1.0,315,103,2007.0,14700
770000,5,2.0,4557,279,2007.0,30200
620000,4,2.0,832,246,2014.0,28100
385000,3,2.0,280,115,2014.0,21000
1700000,3,2.0,491,207,1998.0,11000
285000,3,2.0,505,130,1999.0,41100
1550000,5,1.0,759,267,1938.0,6000
395000,3,2.0,691,96,1989.0,10300
525000,4,2.0,640,209,2010.0,24200
485000,4,2.0,1012,140,1970.0,23200
412000,3,2.0,388,171,2014.0,40300
605000,2,2.0,494,119,1927.0,3500
661500,4,1.0,700,137,1986.0,12300
335000,3,2.0,506,105,1995.0,35500
612500,4,1.0,551,202,2002.0,6500
369000,3,1.0,582,115,1981.0,9600
285000,3,1.0,224,107,2011.0,32000
745000,5,3.0,2200,374,2011.0,27400
2100000,5,2.0,550,350,2008.0,7100
630000,4,1.0,696,156,1986.0,12100
332000,4,2.0,778,131,1990.0,27100
450000,3,1.0,968,92,1962.0,8200
340000,3,1.0,909,108,1988.0,56900
435000,3,3.0,490,144,2010.0,14500
650000,4,2.0,933,184,2002.0,35600
345000,4,3.0,4058,272,2016.0,34100
535000,4,3.0,810,179,1969.0,9200
552000,3,2.0,436,112,1958.0,9100
825000,3,2.0,431,158,1939.0,3900
706000,4,3.0,684,200,1979.0,12100
890000,3,2.0,1424,180,1985.0,6700
545000,4,4.0,753,167,1983.0,10000
755000,4,2.0,475,236,2000.0,13100
380000,4,2.0,390,173,2014.0,29700
470000,3,2.0,533,182,2002.0,9000
790000,4,2.0,720,150,1976.0,15700
375000,4,4.0,728,180,2006.0,55500
620000,4,4.0,1242,204,1976.0,15700
302000,3,2.0,232,113,2013.0,29400
355000,4,2.0,747,155,1975.0,38400
540000,4,2.0,522,182,2012.0,14100
1800000,4,2.0,986,197,1958.0,10300
345000,2,1.0,4063,105,1962.0,21900
785000,4,2.0,688,219,1980.0,12700
500000,4,2.0,493,207,2015.0,21800
317500,2,1.0,728,92,1954.0,31600
1420000,5,4.0,728,266,2010.0,13300
1750000,5,3.0,703,599,2001.0,18600
1225000,4,2.0,453,241,1999.0,6600
1445000,4,2.0,911,300,1967.0,8600
405000,3,1.0,731,94,1975.0,19000
1600000,4,2.0,351,261,2011.0,8800
870000,4,2.0,801,266,1978.0,11700
805000,4,2.0,372,181,2008.0,10000
539000,4,2.0,669,173,1994.0,26000
530000,4,3.0,699,180,1986.0,10700
950000,4,6.0,3848,368,2008.0,31000
665000,3,2.0,355,174,2007.0,27200
385000,2,1.0,683,180,1990.0,27400
1722500,3,2.0,697,126,1950.0,6600
395000,4,2.0,510,188,2006.0,31100
300000,4,2.0,700,94,1989.0,12100
445000,3,1.0,691,127,1986.0,23700
640000,4,6.0,2000,180,1996.0,30500
805500,4,2.0,827,235,1987.0,23200
830000,4,2.0,629,227,2014.0,28600
860000,3,1.0,645,155,1951.0,9300
370000,4,2.0,564,153,2001.0,33100
515000,4,2.0,1963,157,1993.0,30200
929000,7,2.0,647,90,1995.0,7500
350000,3,3.0,634,99,1990.0,18000
810000,3,1.0,365,119,1920.0,13700
750000,3,2.0,384,75,1973.0,12000
445000,4,2.0,2002,206,1978.0,27100
321000,4,4.0,763,163,1979.0,14900
560000,3,2.0,814,168,1985.0,17900
511000,3,2.0,801,131,1981.0,22200
685000,5,2.0,776,279,1999.0,16500
655000,4,6.0,4050,257,2000.0,47300
572000,3,2.0,680,139,1983.0,22300
436000,3,2.0,811,102,1967.0,15400
527500,4,3.0,733,207,2002.0,50500
386000,4,2.0,580,142,1994.0,13500
710000,5,4.0,709,192,1989.0,12600
640000,3,1.0,686,118,1989.0,18200
800000,5,2.0,2037,300,2011.0,29600
755000,4,2.0,544,273,2011.0,21400
625000,4,2.0,740,285,1989.0,13300
1165000,4,2.0,808,274,1986.0,17400
498000,4,2.0,755,215,1995.0,11700
1300000,5,2.0,594,223,1950.0,4200
195000,4,2.0,518,194,2014.0,26100
600000,3,3.0,700,151,1990.0,9900
470000,4,2.0,640,181,1995.0,15800
640000,7,4.0,2002,249,1995.0,28100
440000,3,1.0,1941,119,1970.0,20100
1112500,3,2.0,351,234,2000.0,4800
1570000,5,2.0,911,270,1965.0,9700
635000,4,3.0,659,248,2004.0,16200
400000,4,2.0,538,177,2010.0,34600
385000,4,2.0,606,139,1997.0,31200
573000,4,2.0,642,169,2007.0,15700
175000,4,2.0,322,127,2002.0,11800
1340000,4,2.0,412,350,1990.0,9300
310000,4,2.0,911,144,1992.0,56200
430000,4,2.0,611,163,2000.0,12000
890000,4,2.0,690,217,1958.0,4200
2100000,5,2.0,1089,341,1981.0,8300
566000,4,3.0,705,283,2000.0,17100
630000,4,3.0,663,224,2010.0,24400
280000,4,1.0,780,135,2002.0,33800
748000,3,2.0,221,154,2014.0,5400
830000,4,2.0,836,263,1999.0,27000
794000,4,2.0,700,194,1993.0,14200
685000,4,4.0,885,167,2002.0,10400
880000,4,2.0,951,202,1988.0,11600
520000,3,1.0,728,86,1965.0,16000
1065000,3,2.0,386,170,1999.0,6900
708000,1,1.0,519,86,1923.0,3600
375000,3,2.0,512,95,2000.0,20600
471000,3,6.0,444,131,2009.0,24800
482500,4,2.0,565,152,2005.0,24800
241500,4,1.0,420,120,2000.0,35900
850000,4,2.0,793,185,1975.0,10000
355000,3,1.0,188,94,2015.0,20400
357000,3,2.0,680,111,1989.0,10500
720000,4,2.0,910,300,2007.0,55800
585000,4,2.0,680,152,1977.0,13000
1185000,4,5.0,752,229,1955.0,4000
565000,3,2.0,2043,135,1935.0,23200
1500000,3,2.0,532,187,1999.0,11000
820000,4,2.0,616,310,2011.0,27200
800000,4,2.0,743,213,1998.0,26100
337500,4,2.0,604,129,2000.0,17800
595000,4,2.0,2035,152,1987.0,23500
320000,3,1.0,1013,100,1981.0,9100
770000,4,2.0,641,255,2000.0,27400
485000,3,2.0,1034,195,1976.0,53700
415000,3,1.0,300,130,2014.0,15000
565000,4,2.0,574,180,2007.0,22700
955000,4,2.0,802,315,1993.0,23900
1700000,4,2.0,600,293,2011.0,8400
380000,4,2.0,535,180,2010.0,22900
680000,4,2.0,1099,132,1975.0,16000
2160000,5,4.0,1073,374,1954.0,7300
740000,4,2.0,985,208,1989.0,33500
515000,4,2.0,590,220,2001.0,20400
1025000,3,2.0,470,154,1938.0,3800
810000,4,2.0,518,187,2011.0,11300
430000,2,2.0,868,106,1955.0,40100
590000,3,4.0,769,140,1972.0,12800
650000,4,1.0,30984,162,1994.0,34100
595000,4,2.0,684,168,1978.0,21200
850000,4,2.0,737,193,1986.0,13500
480000,4,2.0,480,160,2009.0,15500
470000,4,2.0,520,206,2012.0,42600
352000,3,1.0,716,88,1988.0,19400
340000,4,1.0,483,107,1994.0,12700
705000,4,2.0,744,176,1977.0,21800
1750000,4,2.0,1080,305,2004.0,9400
880000,4,2.0,2047,296,2008.0,16500
560000,4,2.0,817,212,2004.0,21800
585000,4,2.0,602,191,2006.0,20300
1760000,5,3.0,523,376,2009.0,7200
370000,4,1.0,826,111,1974.0,17600
518000,4,2.0,562,231,2008.0,33900
400000,4,1.0,675,210,1984.0,13900
1320000,3,2.0,239,145,2001.0,10200
599000,4,2.0,1800,172,1992.0,28600
387000,3,3.0,700,89,1968.0,18100
700000,4,2.0,293,218,2008.0,14900
520000,4,3.0,728,150,1984.0,9700
834000,4,2.0,875,231,1994.0,21500
450000,4,1.0,486,140,1995.0,13200
225441,3,2.0,927,334,1975.0,8200
575000,4,2.0,740,226,2003.0,20300
1150000,3,2.0,484,186,1925.0,16000
280000,3,2.0,242,118,2009.0,22000
800000,4,4.0,620,309,2001.0,14700
967000,6,2.0,874,295,1994.0,26000
169000,4,2.0,715,135,1992.0,27400
415000,3,1.0,2036,105,1979.0,34600
420000,4,2.0,667,231,2007.0,41700
368000,3,2.0,831,105,1987.0,55600
565000,4,2.0,480,191,2002.0,23000
415000,4,2.0,1684,112,1985.0,39700
1350000,4,2.0,810,180,1995.0,4900
425000,4,2.0,810,137,1970.0,11400
472000,4,2.0,568,176,2006.0,12700
750000,4,2.0,735,236,1992.0,11200
460000,4,2.0,700,170,1993.0,15300
790000,4,2.0,1003,276,2002.0,27000
495000,3,2.0,192,98,2011.0,8400
380000,2,4.0,1274,117,1974.0,13600
1580000,5,4.0,883,364,1963.0,9000
400000,4,4.0,569,166,2002.0,13100
1210000,3,1.0,325,128,1916.0,4800
307000,3,1.0,11846,97,2000.0,15300
200000,2,1.0,131,70,1995.0,23000
420000,2,1.0,132,76,1986.0,10700
480000,3,2.0,222,128,2015.0,22800
480000,4,1.0,492,149,1991.0,12200
590000,2,1.0,120,87,1990.0,7400
555000,5,2.0,600,250,2000.0,13200
720000,3,2.0,342,157,1997.0,10300
360000,3,1.0,778,102,1970.0,8100
450000,4,1.0,2023,211,1980.0,33900
591000,4,4.0,2000,214,2010.0,34300
350000,3,1.0,700,109,1980.0,19400
640000,3,2.0,246,78,2006.0,14700
650000,3,2.0,5289,200,1990.0,22500
605000,3,1.0,4047,150,1960.0,51000
1130000,5,2.0,810,318,1991.0,5400
640000,2,1.0,582,108,1920.0,693
412000,4,2.0,384,244,2008.0,31400
780000,5,3.0,645,116,1948.0,9700
975000,4,4.0,105966,181,1998.0,34900
635000,4,2.0,426,186,2011.0,6600
485000,3,2.0,249,103,2000.0,9500
906000,4,2.0,321,206,2006.0,19900
645000,4,1.0,684,146,1976.0,9200
465100,3,2.0,385,145,2010.0,21600
285000,3,2.0,692,118,1982.0,12100
570000,3,2.0,961,241,1978.0,20100
415555,3,3.0,805,99,1977.0,12200
1200000,5,2.0,20089,395,2001.0,18400
645000,2,1.0,582,113,1920.0,681
1333000,4,2.0,29527,307,2006.0,24400
810000,3,6.0,683,136,1963.0,9700
325000,4,4.0,977,113,1950.0,12200
710000,4,2.0,20235,238,1970.0,36700
460000,3,2.0,10007,150,1989.0,25600
525000,3,4.0,431,132,2002.0,4800
850000,4,2.0,810,226,2012.0,5400
330000,5,4.0,505,171,2005.0,35800
620000,4,2.0,502,200,2010.0,24100
982000,4,2.0,10000,247,1995.0,15800
820000,4,8.0,20045,219,1998.0,29700
1100000,4,2.0,20049,283,2005.0,20800
947000,3,2.0,651,114,1981.0,3800
652000,4,2.0,574,192,2008.0,6200
470000,2,2.0,286,70,1969.0,9900
500000,4,2.0,4043,210,1980.0,26100
330000,4,1.0,961,172,1970.0,20400
359000,4,2.0,575,178,1997.0,15700
480000,4,2.0,10021,300,2010.0,25700
880000,4,2.0,10048,200,2003.0,26500
1335000,5,3.0,6523,326,1989.0,21500
625000,3,3.0,572,132,1968.0,14700
530000,2,1.0,22258,98,1979.0,33100
155000,4,2.0,20002,200,1996.0,25200
432888,3,4.0,303,94,1992.0,5400
750000,3,1.0,193,106,1993.0,3000
1020000,4,2.0,20253,189,1978.0,21600
682500,3,4.0,320,180,2006.0,10100
700000,4,2.0,537,173,1957.0,12500
419000,4,2.0,582,322,2010.0,35500
720000,4,2.0,635,241,1994.0,20500
999000,4,4.0,30570,245,1991.0,27800
1200000,4,4.0,22397,224,1993.0,25300
849900,4,2.0,3215,232,2002.0,30600
1500000,2,1.0,23032,72,1964.0,17300
655000,3,2.0,20052,123,2006.0,26800
680000,1,2.0,20116,88,1990.0,24800
725000,4,6.0,110825,198,1999.0,32400
930000,4,2.0,527,238,2008.0,12600
355000,3,1.0,683,85,1975.0,12300
460000,2,2.0,472,100,1977.0,6300
520000,4,2.0,393,149,1994.0,9400
650000,2,2.0,456,158,1952.0,4900
810250,3,3.0,348,98,1989.0,7800
640000,3,1.0,1011,110,1990.0,9200
660000,4,1.0,375,195,1996.0,10300
365000,3,4.0,1110,99,1980.0,10600
233000,3,1.0,465,108,1992.0,38300
203000,4,1.0,302,105,1994.0,26100
380000,4,1.0,517,146,1990.0,13400
477000,4,2.0,383,140,2012.0,19300
1285000,4,2.0,423,285,2011.0,8000
243000,3,1.0,315,96,2005.0,11100
305000,3,1.0,1049,90,1978.0,23000
635000,3,2.0,548,178,2006.0,6900
560000,4,2.0,572,201,2008.0,40800
555000,2,2.0,398,117,1938.0,4500
435000,3,2.0,593,127,1987.0,13200
407500,3,1.0,221,101,2000.0,8400
581000,4,2.0,511,209,2006.0,7200
105000,3,1.0,1296,65,1968.0,32000
418000,3,2.0,302,129,2010.0,24100
1795000,4,2.0,481,333,2001.0,8400
575000,5,2.0,631,94,2002.0,13600
805000,3,2.0,268,186,2005.0,4800
660000,3,2.0,531,149,2008.0,5000
1355000,4,2.0,687,240,1994.0,9600
148000,4,1.0,395,96,1971.0,25900
689000,3,1.0,353,117,1989.0,8200
390000,3,2.0,510,125,1996.0,20200
510000,3,1.0,624,114,1990.0,9200
1121000,3,2.0,339,180,2002.0,3500
259000,3,1.0,334,99,1998.0,15800
340000,2,3.0,911,84,1970.0,7000
450000,4,2.0,1012,119,1989.0,7600
355000,3,3.0,904,113,1993.0,10900
340000,4,1.0,887,165,1960.0,13600
390000,3,2.0,577,181,1997.0,7600
490000,3,2.0,1011,142,2006.0,7000
502500,3,2.0,759,117,2000.0,5400
680000,3,2.0,1063,133,2007.0,11600
380000,4,1.0,287,157,2008.0,10000
725000,5,2.0,719,166,1975.0,11000
465000,4,2.0,708,148,1990.0,27500
272500,2,1.0,954,71,1984.0,39800
1275000,4,2.0,638,211,2000.0,8200
879000,4,1.0,910,234,1935.0,3500
540000,4,3.0,644,206,2006.0,40600
450000,3,2.0,485,181,2009.0,22300
860000,6,3.0,756,254,1986.0,17400
545000,4,2.0,603,224,2006.0,28100
410000,3,2.0,653,130,1992.0,19700
780000,4,2.0,829,218,1994.0,21100
1320000,4,3.0,817,461,1993.0,13600
511000,4,2.0,734,214,2003.0,19800
640000,4,2.0,569,225,2014.0,23200
428150,3,2.0,251,110,2013.0,15700
302000,4,2.0,457,139,2000.0,32900
440000,2,2.0,2080,214,1980.0,22800
587000,4,4.0,756,183,1972.0,13200
1090000,4,2.0,29999,306,2007.0,29700
460000,3,2.0,311,137,2012.0,13300
289000,3,2.0,729,165,1987.0,44100
430000,4,2.0,515,222,2006.0,15300
400000,4,2.0,576,231,2011.0,37700
815000,3,2.0,192,163,2011.0,3900
405500,4,2.0,700,140,1992.0,13400
580000,4,1.0,708,155,1973.0,12100
388000,4,1.0,509,186,1985.0,15600
530000,4,5.0,976,166,1982.0,16000
490000,4,2.0,536,248,1998.0,23200
390000,4,2.0,493,160,2005.0,35400
372500,4,2.0,491,158,2006.0,23000
480000,3,2.0,326,118,1996.0,8300
510000,4,2.0,480,244,2011.0,22800
635000,4,2.0,509,230,2011.0,15300
1135000,4,2.0,427,312,2010.0,17100
391000,3,2.0,687,102,1986.0,13900
593000,4,2.0,322,154,1983.0,9100
2200000,4,2.0,683,290,1990.0,11400
390500,3,2.0,809,162,1986.0,55500
1170000,3,2.0,359,234,1999.0,13500
550000,4,2.0,853,211,2006.0,21000
265000,3,1.0,695,175,1980.0,13200
430000,5,2.0,740,239,2006.0,35000
270000,2,1.0,2082,90,1930.0,39700
673000,4,2.0,10600,236,2004.0,46400
440000,3,2.0,307,133,2012.0,19000
450000,4,2.0,477,179,2011.0,15000
348000,3,5.0,850,98,1967.0,32700
850000,3,4.0,539,100,1921.0,2200
525000,4,2.0,651,174,1996.0,28300
850000,7,3.0,2408,522,2011.0,20700
900000,4,2.0,506,193,1934.0,4100
550000,3,2.0,728,113,1967.0,15100
290000,3,4.0,688,115,1971.0,26400
435000,4,2.0,542,142,2003.0,18400
940000,4,3.0,734,240,2015.0,26700
286000,3,1.0,685,118,1977.0,38300
545000,4,2.0,433,203,2014.0,22100
605000,4,2.0,451,182,2008.0,16700
795000,4,3.0,730,308,2004.0,20000
445000,4,2.0,550,204,2007.0,32300
1050000,3,2.0,400,217,1993.0,8400
1040000,4,2.0,457,297,2005.0,7500
575000,4,2.0,351,182,2004.0,27000
730000,4,1.0,712,173,1987.0,10900
385000,4,3.0,642,203,2002.0,48000
321000,3,2.0,300,144,2015.0,39200
592000,4,2.0,608,204,2004.0,16200
412000,4,1.0,680,180,1990.0,16200
570000,3,2.0,317,124,2002.0,6500
77000,2,1.0,728,111,1965.0,18300
580000,5,2.0,469,251,2015.0,24300
1750000,4,3.0,690,161,1945.0,2500
1085000,2,2.0,708,224,1953.0,3700
1040000,5,2.0,797,460,2007.0,52400
725000,5,2.0,633,313,2012.0,14400
520000,4,2.0,635,218,2007.0,24800
565000,3,2.0,1599,135,2007.0,26600
650000,4,2.0,2341,185,1979.0,21900
415000,3,2.0,692,91,1965.0,18100
838000,4,2.0,495,166,1965.0,9100
320000,4,2.0,584,124,2003.0,28800
436000,4,2.0,375,153,2015.0,43400
550000,4,2.0,480,176,2010.0,20600
325000,3,2.0,225,102,2016.0,38900
695000,4,3.0,538,215,2008.0,13700
545000,4,2.0,620,163,1997.0,28500
471250,3,2.0,600,214,2007.0,26600
350000,4,3.0,455,116,1994.0,12100
632000,4,2.0,683,187,1972.0,14600
508000,4,2.0,375,149,2014.0,26400
580000,4,2.0,718,201,1998.0,20700
512500,3,1.0,763,119,1974.0,20700
480000,4,2.0,497,153,1998.0,20200
580000,4,2.0,678,269,2007.0,21100
855000,5,2.0,700,215,1981.0,10600
770000,5,3.0,802,322,2010.0,48000
340000,4,2.0,551,137,1999.0,35000
470000,4,2.0,558,230,2007.0,21000
220000,3,2.0,210,101,2014.0,49200
365000,4,2.0,556,152,2004.0,31000
919500,4,2.0,793,250,1980.0,10600
455000,3,2.0,711,115,1976.0,21100
398000,4,4.0,544,185,2008.0,23100
380000,4,1.0,460,125,1993.0,19400
710000,4,4.0,7936,193,1986.0,25800
470000,1,2.0,786,174,1974.0,15000
365000,3,2.0,334,143,2012.0,12000
715000,3,1.0,769,388,1953.0,3800
395000,3,2.0,687,110,1981.0,21800
620000,3,1.0,692,117,1978.0,12000
370000,3,1.0,1052,109,1946.0,16800
460000,3,1.0,727,127,1981.0,19600
530000,4,2.0,685,120,1976.0,17900
575000,3,2.0,579,195,1994.0,31800
510000,5,4.0,1809,180,1993.0,21100
670000,2,2.0,459,98,1978.0,9300
118321,4,2.0,491,143,2010.0,28100
1025000,5,2.0,724,305,2011.0,37100
780000,6,2.0,561,255,2006.0,15100
565000,4,2.0,703,218,1990.0,10000
300000,4,1.0,520,170,1996.0,20900
355000,4,2.0,582,156,1997.0,32400
1500000,4,2.0,730,458,2011.0,11300
712000,4,2.0,887,350,1993.0,19800
750000,4,2.0,384,223,2015.0,28500
517000,4,2.0,570,185,2004.0,25000
1520000,4,2.0,1042,220,1965.0,9000
691000,3,4.0,520,191,1972.0,6500
750000,4,2.0,633,311,2010.0,20000
429000,4,6.0,567,258,2008.0,35600
530000,4,2.0,693,172,2001.0,20900
470000,4,2.0,704,170,1992.0,27800
687500,3,2.0,301,160,2007.0,32100
318000,3,2.0,395,143,2014.0,27900
560000,3,2.0,468,174,2015.0,16700
290000,3,2.0,380,121,2006.0,33100
825000,5,2.0,870,184,1996.0,6400
365000,4,2.0,413,168,2014.0,42300
500000,4,1.0,688,129,1975.0,10900
750000,6,6.0,2231,307,1988.0,24800
1500000,4,2.0,1138,205,1945.0,3900
735000,4,2.0,788,219,1992.0,15000
395000,4,6.0,812,178,1985.0,22700
530000,4,2.0,580,179,2002.0,20900
445000,4,2.0,463,139,1997.0,8300
575000,4,3.0,735,193,1979.0,16800
1800000,4,3.0,457,303,2004.0,3600
610000,4,2.0,822,181,1976.0,14600
640000,4,2.0,556,152,2003.0,12300
600000,4,2.0,803,195,1990.0,17100
745000,4,2.0,762,268,2007.0,52600
550000,4,2.0,4378,152,1970.0,22500
530000,4,2.0,820,192,1979.0,56700
1350000,3,4.0,1304,277,1966.0,12500
580000,4,2.0,2114,205,1985.0,25800
1810000,4,2.0,413,252,2002.0,13200
2437000,3,2.0,1052,278,1965.0,9400
280000,3,7.0,852,152,1956.0,32200
1200000,5,4.0,1913,288,2008.0,19600
415000,4,2.0,544,155,2003.0,12500
825000,4,1.0,682,142,1974.0,11800
520000,4,2.0,2466,195,1988.0,30300
580000,4,2.0,576,178,2002.0,15900
600000,3,2.0,926,117,1960.0,10300
825000,7,3.0,4494,386,2010.0,30300
1360000,4,2.0,766,395,2001.0,7600
1220000,2,2.0,510,136,1926.0,13800
550000,3,2.0,2072,126,1963.0,22100
350000,3,1.0,761,105,1978.0,13800
1321500,3,2.0,438,346,2014.0,22000
245000,3,1.0,390,90,1995.0,19600
635000,4,2.0,440,264,2007.0,16700
525000,3,2.0,459,118,1910.0,3272
760000,5,2.0,2294,280,1987.0,25400
660000,4,2.0,744,203,1980.0,13300
309750,3,2.0,325,122,2013.0,28100
495000,4,2.0,579,165,2000.0,21500
90000,3,1.0,692,114,1958.0,18100
920000,5,2.0,811,214,1994.0,22400
485000,4,2.0,668,194,1993.0,13100
605000,3,2.0,2024,210,1970.0,17700
517000,4,2.0,522,201,2015.0,21300
365000,4,2.0,657,143,1996.0,35100
2000000,5,4.0,665,449,2011.0,13000
370000,3,1.0,693,99,1969.0,11400
930000,5,2.0,1116,387,1988.0,20900
2269000,4,2.0,635,630,2001.0,13000
620000,4,2.0,2000,237,2002.0,35100
455000,3,2.0,829,116,1978.0,11100
535000,4,2.0,448,230,2015.0,14600
1825000,5,4.0,1180,412,1996.0,21300
1220000,4,2.0,506,232,2004.0,8000
449000,3,2.0,496,180,2003.0,22900
580000,4,1.0,709,191,1972.0,15100
280000,4,2.0,604,187,2002.0,46500
830000,4,3.0,11215,382,1991.0,18900
765000,3,2.0,200,174,1998.0,5700
965000,4,2.0,2000,184,2012.0,17900
1155000,4,2.0,768,191,1986.0,10200
587000,4,2.0,500,217,2006.0,15800
435000,4,2.0,394,160,2014.0,26000
685000,4,2.0,717,182,1980.0,14500
436000,3,1.0,685,109,1976.0,19500
595000,4,3.0,1276,210,1980.0,23500
385000,4,2.0,514,133,2005.0,31500
380000,3,1.0,263,109,2001.0,7300
635000,4,2.0,608,238,2013.0,20900
1225000,6,5.0,19998,300,2003.0,29700
370000,4,2.0,1029,222,2007.0,14000
425000,5,2.0,1451,268,1974.0,20300
510000,3,2.0,256,147,1994.0,25300
618000,4,2.0,748,235,2001.0,20200
512500,4,2.0,600,183,1999.0,20000
711000,4,2.0,750,232,1988.0,20300
350000,3,2.0,510,103,1996.0,13300
310000,3,2.0,423,119,1994.0,11900
491000,3,2.0,789,200,1976.0,44300
513500,3,1.0,315,124,1999.0,9200
595000,3,1.0,1619,115,1980.0,13800
626000,5,3.0,704,203,1988.0,14900
430000,4,2.0,517,182,2006.0,36800
520000,4,4.0,544,203,2005.0,15400
650000,4,2.0,704,250,1998.0,21000
340000,3,2.0,441,175,2005.0,33300
525000,4,2.0,2457,53,1986.0,34200
450000,3,1.0,855,122,1978.0,11600
450000,3,2.0,695,112,1983.0,23200
855000,4,2.0,467,221,2010.0,7500
549000,4,2.0,608,235,2005.0,24200
2000000,4,4.0,586,217,1970.0,13400
627000,4,2.0,510,219,2014.0,39000
635000,4,4.0,1932,235,1991.0,21700
511000,4,2.0,841,219,2005.0,33100
590000,5,2.0,582,243,2008.0,23600
300000,4,2.0,700,170,1977.0,49400
570000,5,2.0,651,191,1998.0,16000
1450000,3,1.0,663,150,1920.0,13200
590000,5,2.0,699,250,1998.0,15900
770000,4,2.0,710,214,1990.0,20000
1315000,3,2.0,313,217,2013.0,6900
1700000,5,2.0,1240,348,1964.0,4500
360000,4,2.0,560,127,2000.0,35100
225000,4,2.0,480,156,2015.0,26100
479000,4,2.0,906,141,1975.0,14500
450000,4,2.0,510,241,2012.0,38900
750000,5,2.0,829,300,1975.0,14500
1900000,4,3.0,701,260,1994.0,6500
460000,3,3.0,1012,146,1970.0,17800
1140000,3,1.0,306,110,1917.0,9500
855000,4,2.0,723,204,1990.0,11200
525000,4,2.0,623,204,2013.0,20300
2000000,2,2.0,1011,278,1930.0,12700
378500,3,2.0,242,140,2015.0,15500
435000,3,1.0,722,149,1981.0,27400
620000,4,2.0,723,218,2000.0,20500
550000,4,2.0,707,145,1977.0,14200
520000,4,2.0,658,190,2001.0,28800
560000,4,2.0,517,245,1998.0,15900
400000,3,2.0,704,194,2001.0,19900
760000,4,1.0,2232,162,1952.0,18100
508000,3,1.0,710,137,1980.0,21800
725000,3,2.0,719,136,1980.0,15300
655000,4,2.0,700,162,1985.0,18000
390000,3,2.0,383,163,2013.0,43400
346500,3,1.0,910,79,1975.0,40600
718000,2,1.0,1237,106,1964.0,8500
225000,3,2.0,824,85,1975.0,32000
1365000,4,2.0,817,243,1970.0,12000
830000,3,2.0,738,170,1980.0,15500
365000,4,2.0,641,200,2004.0,37400
565000,4,2.0,620,228,2002.0,13600
380000,4,2.0,411,144,2000.0,12000
1430000,5,2.0,823,279,1977.0,10200
399999,3,2.0,405,165,2015.0,55600
385000,3,1.0,576,107,2000.0,15500
530000,4,2.0,771,136,1975.0,17400
615000,4,2.0,4034,250,1990.0,25000
482500,4,2.0,535,180,2007.0,26800
635000,4,4.0,529,170,1959.0,7600
565000,4,2.0,918,273,1989.0,19000
485000,4,2.0,426,189,2012.0,24300
460000,3,2.0,412,174,2008.0,26500
450000,4,2.0,423,207,2013.0,18500
620000,4,2.0,788,278,2015.0,25100
565000,4,2.0,603,193,2008.0,24100
360000,4,1.0,810,165,1974.0,20900
350000,4,2.0,597,147,2006.0,24500
415000,3,2.0,300,131,2014.0,38800
370000,4,3.0,680,204,1987.0,17700
495000,4,2.0,471,161,2009.0,10400
368000,3,1.0,481,154,1994.0,13500
620000,3,3.0,2223,252,2005.0,29800
1140000,4,2.0,1148,229,1972.0,10700
645230,3,2.0,2007,218,2004.0,28200
649001,4,2.0,970,194,1998.0,35700
539000,4,2.0,314,206,2014.0,25300
735000,4,2.0,595,181,2003.0,10500
485000,3,1.0,728,88,1965.0,15100
1300000,5,3.0,11104,340,1992.0,18600
470000,3,1.0,815,110,1973.0,18900
300000,3,1.0,222,102,2008.0,8400
557000,4,4.0,521,200,2010.0,21400
746500,4,3.0,717,236,2006.0,18100
855100,4,2.0,450,212,2004.0,7600
